,Country/Region,Province/State,Lat,Long,Month,Confirmed
1381,US,Michigan,42.018626062643676,-81.26529574068965,2020-10,5003610
1382,US,Michigan,42.018626062643676,-81.26529574068965,2020-11,8622873
1383,US,Michigan,42.018626062643676,-81.26529574068965,2020-12,14725689
1384,US,Michigan,42.018626062643676,-81.26529574068965,2021-01,17902298
1385,US,Michigan,42.018626062643676,-81.26529574068965,2021-02,17638914
1386,US,Michigan,42.018626062643676,-81.26529574068965,2021-03,21206155
1387,US,Michigan,42.018626062643676,-81.26529574068965,2021-04,25604460
1388,US,Michigan,42.018626062643676,-81.26529574068965,2021-05,30177928
1389,US,Michigan,42.018626062643676,-81.26529574068965,2021-06,29915912
1390,US,Michigan,42.018626062643676,-81.26529574068965,2021-07,31119466
1391,US,Michigan,42.018626062643676,-81.26529574068965,2021-08,32033282
1392,US,Michigan,42.018626062643676,-81.26529574068965,2021-09,33112910
1393,US,Michigan,42.018626062643676,-81.26529574068965,2021-10,37760068
1394,US,Michigan,42.018626062643676,-81.26529574068965,2021-11,41215064
1395,US,Michigan,42.018626062643676,-81.26529574068965,2021-12,49614545
1396,US,Michigan,42.018626062643676,-81.26529574068965,2022-01,62015091
1397,US,Michigan,42.018626062643676,-81.26529574068965,2022-02,65118284
1398,US,Michigan,42.018626062643676,-81.26529574068965,2022-03,73631295
1399,US,Michigan,42.018626062643676,-81.26529574068965,2022-04,59976099
1400,US,Minnesota,44.52837223842697,-92.30890913865169,2020-01,0
1401,US,Minnesota,44.52837223842697,-92.30890913865169,2020-02,0
1402,US,Minnesota,44.52837223842697,-92.30890913865169,2020-03,4439
1403,US,Minnesota,44.52837223842697,-92.30890913865169,2020-04,65127
1404,US,Minnesota,44.52837223842697,-92.30890913865169,2020-05,469276
1405,US,Minnesota,44.52837223842697,-92.30890913865169,2020-06,924504
1406,US,Minnesota,44.52837223842697,-92.30890913865169,2020-07,1387465
1407,US,Minnesota,44.52837223842697,-92.30890913865169,2020-08,2018898
1408,US,Minnesota,44.52837223842697,-92.30890913865169,2020-09,2607218
1409,US,Minnesota,44.52837223842697,-92.30890913865169,2020-10,3739159
1410,US,Minnesota,44.52837223842697,-92.30890913865169,2020-11,6849584
1411,US,Minnesota,44.52837223842697,-92.30890913865169,2020-12,11792353
1412,US,Minnesota,44.52837223842697,-92.30890913865169,2021-01,13723942
1413,US,Minnesota,44.52837223842697,-92.30890913865169,2021-02,13261675
1414,US,Minnesota,44.52837223842697,-92.30890913865169,2021-03,15509201
1415,US,Minnesota,44.52837223842697,-92.30890913865169,2021-04,16494761
1416,US,Minnesota,44.52837223842697,-92.30890913865169,2021-05,18369072
1417,US,Minnesota,44.52837223842697,-92.30890913865169,2021-06,18114709
1418,US,Minnesota,44.52837223842697,-92.30890913865169,2021-07,18846690
1419,US,Minnesota,44.52837223842697,-92.30890913865169,2021-08,19491238
1420,US,Minnesota,44.52837223842697,-92.30890913865169,2021-09,20332101
1421,US,Minnesota,44.52837223842697,-92.30890913865169,2021-10,23357624
1422,US,Minnesota,44.52837223842697,-92.30890913865169,2021-11,25595463
1423,US,Minnesota,44.52837223842697,-92.30890913865169,2021-12,30103254
1424,US,Minnesota,44.52837223842697,-92.30890913865169,2022-01,35908989
1425,US,Minnesota,44.52837223842697,-92.30890913865169,2022-02,38881238
1426,US,Minnesota,44.52837223842697,-92.30890913865169,2022-03,44116611
1427,US,Minnesota,44.52837223842697,-92.30890913865169,2022-04,35910622
1428,US,Mississippi,32.01194736261905,-87.51130375761905,2020-01,0
1429,US,Mississippi,32.01194736261905,-87.51130375761905,2020-02,0
1430,US,Mississippi,32.01194736261905,-87.51130375761905,2020-03,5779
1431,US,Mississippi,32.01194736261905,-87.51130375761905,2020-04,109721
1432,US,Mississippi,32.01194736261905,-87.51130375761905,2020-05,344106
1433,US,Mississippi,32.01194736261905,-87.51130375761905,2020-06,613191
1434,US,Mississippi,32.01194736261905,-87.51130375761905,2020-07,1278358
1435,US,Mississippi,32.01194736261905,-87.51130375761905,2020-08,2235453
1436,US,Mississippi,32.01194736261905,-87.51130375761905,2020-09,2734173
1437,US,Mississippi,32.01194736261905,-87.51130375761905,2020-10,3374433
1438,US,Mississippi,32.01194736261905,-87.51130375761905,2020-11,4059206
1439,US,Mississippi,32.01194736261905,-87.51130375761905,2020-12,5744183
1440,US,Mississippi,32.01194736261905,-87.51130375761905,2021-01,7705630
1441,US,Mississippi,32.01194736261905,-87.51130375761905,2021-02,8019031
1442,US,Mississippi,32.01194736261905,-87.51130375761905,2021-03,9323406
1443,US,Mississippi,32.01194736261905,-87.51130375761905,2021-04,9256975
1444,US,Mississippi,32.01194736261905,-87.51130375761905,2021-05,9763821
1445,US,Mississippi,32.01194736261905,-87.51130375761905,2021-06,9586090
1446,US,Mississippi,32.01194736261905,-87.51130375761905,2021-07,10199462
1447,US,Mississippi,32.01194736261905,-87.51130375761905,2021-08,12077301
1448,US,Mississippi,32.01194736261905,-87.51130375761905,2021-09,14024295
1449,US,Mississippi,32.01194736261905,-87.51130375761905,2021-10,15426521
1450,US,Mississippi,32.01194736261905,-87.51130375761905,2021-11,15283585
1451,US,Mississippi,32.01194736261905,-87.51130375761905,2021-12,16223948
1452,US,Mississippi,32.01194736261905,-87.51130375761905,2022-01,19834962
1453,US,Mississippi,32.01194736261905,-87.51130375761905,2022-02,21680609
1454,US,Mississippi,32.01194736261905,-87.51130375761905,2022-03,24578964
1455,US,Mississippi,32.01194736261905,-87.51130375761905,2022-04,19900197
1456,US,Missouri,37.80495530737288,-90.93169897135593,2020-01,0
1457,US,Missouri,37.80495530737288,-90.93169897135593,2020-02,0
1458,US,Missouri,37.80495530737288,-90.93169897135593,2020-03,8243
1459,US,Missouri,37.80495530737288,-90.93169897135593,2020-04,154841
1460,US,Missouri,37.80495530737288,-90.93169897135593,2020-05,342753
1461,US,Missouri,37.80495530737288,-90.93169897135593,2020-06,519169
1462,US,Missouri,37.80495530737288,-90.93169897135593,2020-07,1044352
1463,US,Missouri,37.80495530737288,-90.93169897135593,2020-08,2140723
1464,US,Missouri,37.80495530737288,-90.93169897135593,2020-09,3301946
1465,US,Missouri,37.80495530737288,-90.93169897135593,2020-10,4965230
1466,US,Missouri,37.80495530737288,-90.93169897135593,2020-11,7744876
1467,US,Missouri,37.80495530737288,-90.93169897135593,2020-12,11977072
1468,US,Missouri,37.80495530737288,-90.93169897135593,2021-01,15338937
1469,US,Missouri,37.80495530737288,-90.93169897135593,2021-02,15429718
1470,US,Missouri,37.80495530737288,-90.93169897135593,2021-03,17745838
1471,US,Missouri,37.80495530737288,-90.93169897135593,2021-04,17616248
1472,US,Missouri,37.80495530737288,-90.93169897135593,2021-05,18600385
1473,US,Missouri,37.80495530737288,-90.93169897135593,2021-06,18452761
1474,US,Missouri,37.80495530737288,-90.93169897135593,2021-07,20197309
1475,US,Missouri,37.80495530737288,-90.93169897135593,2021-08,22581014
1476,US,Missouri,37.80495530737288,-90.93169897135593,2021-09,23942668
1477,US,Missouri,37.80495530737288,-90.93169897135593,2021-10,26192737
1478,US,Missouri,37.80495530737288,-90.93169897135593,2021-11,26512296
1479,US,Missouri,37.80495530737288,-90.93169897135593,2021-12,29738039
1480,US,Missouri,37.80495530737288,-90.93169897135593,2022-01,36742046
1481,US,Missouri,37.80495530737288,-90.93169897135593,2022-02,38664103
1482,US,Missouri,37.80495530737288,-90.93169897135593,2022-03,43698902
1483,US,Missouri,37.80495530737288,-90.93169897135593,2022-04,35457362
1484,US,Montana,45.35487419637931,-105.91762264482759,2020-01,0
1485,US,Montana,45.35487419637931,-105.91762264482759,2020-02,0
1486,US,Montana,45.35487419637931,-105.91762264482759,2020-03,1129
1487,US,Montana,45.35487419637931,-105.91762264482759,2020-04,11461
1488,US,Montana,45.35487419637931,-105.91762264482759,2020-05,14580
1489,US,Montana,45.35487419637931,-105.91762264482759,2020-06,19785
1490,US,Montana,45.35487419637931,-105.91762264482759,2020-07,70538
1491,US,Montana,45.35487419637931,-105.91762264482759,2020-08,176785
1492,US,Montana,45.35487419637931,-105.91762264482759,2020-09,292908
1493,US,Montana,45.35487419637931,-105.91762264482759,2020-10,682761
1494,US,Montana,45.35487419637931,-105.91762264482759,2020-11,1436108
1495,US,Montana,45.35487419637931,-105.91762264482759,2020-12,2292221
1496,US,Montana,45.35487419637931,-105.91762264482759,2021-01,2740156
1497,US,Montana,45.35487419637931,-105.91762264482759,2021-02,2725683
1498,US,Montana,45.35487419637931,-105.91762264482759,2021-03,3170488
1499,US,Montana,45.35487419637931,-105.91762264482759,2021-04,3203334
1500,US,Montana,45.35487419637931,-105.91762264482759,2021-05,3427644
1501,US,Montana,45.35487419637931,-105.91762264482759,2021-06,3387680
1502,US,Montana,45.35487419637931,-105.91762264482759,2021-07,3557473
1503,US,Montana,45.35487419637931,-105.91762264482759,2021-08,3751598
1504,US,Montana,45.35487419637931,-105.91762264482759,2021-09,4144778
1505,US,Montana,45.35487419637931,-105.91762264482759,2021-10,5097734
1506,US,Montana,45.35487419637931,-105.91762264482759,2021-11,5557073
1507,US,Montana,45.35487419637931,-105.91762264482759,2021-12,6028258
1508,US,Montana,45.35487419637931,-105.91762264482759,2022-01,6686787
1509,US,Montana,45.35487419637931,-105.91762264482759,2022-02,7208628
1510,US,Montana,45.35487419637931,-105.91762264482759,2022-03,8418183
1511,US,Montana,45.35487419637931,-105.91762264482759,2022-04,6826068
1512,US,Nebraska,40.451862422,-96.95398038757895,2020-01,0
1513,US,Nebraska,40.451862422,-96.95398038757895,2020-02,0
1514,US,Nebraska,40.451862422,-96.95398038757895,2020-03,1158
1515,US,Nebraska,40.451862422,-96.95398038757895,2020-04,43377
1516,US,Nebraska,40.451862422,-96.95398038757895,2020-05,304274
1517,US,Nebraska,40.451862422,-96.95398038757895,2020-06,508283
1518,US,Nebraska,40.451862422,-96.95398038757895,2020-07,691057
1519,US,Nebraska,40.451862422,-96.95398038757895,2020-08,939365
1520,US,Nebraska,40.451862422,-96.95398038757895,2020-09,1186691
1521,US,Nebraska,40.451862422,-96.95398038757895,2020-10,1761850
1522,US,Nebraska,40.451862422,-96.95398038757895,2020-11,3001791
1523,US,Nebraska,40.451862422,-96.95398038757895,2020-12,4679901
1524,US,Nebraska,40.451862422,-96.95398038757895,2021-01,5594996
1525,US,Nebraska,40.451862422,-96.95398038757895,2021-02,5501718
1526,US,Nebraska,40.451862422,-96.95398038757895,2021-03,6358430
1527,US,Nebraska,40.451862422,-96.95398038757895,2021-04,6465927
1528,US,Nebraska,40.451862422,-96.95398038757895,2021-05,6886335
1529,US,Nebraska,40.451862422,-96.95398038757895,2021-06,6717215
1530,US,Nebraska,40.451862422,-96.95398038757895,2021-07,7005331
1531,US,Nebraska,40.451862422,-96.95398038757895,2021-08,7286241
1532,US,Nebraska,40.451862422,-96.95398038757895,2021-09,7668120
1533,US,Nebraska,40.451862422,-96.95398038757895,2021-10,8539775
1534,US,Nebraska,40.451862422,-96.95398038757895,2021-11,8928662
1535,US,Nebraska,40.451862422,-96.95398038757895,2021-12,10070951
1536,US,Nebraska,40.451862422,-96.95398038757895,2022-01,12070952
1537,US,Nebraska,40.451862422,-96.95398038757895,2022-02,12628303
1538,US,Nebraska,40.451862422,-96.95398038757895,2022-03,14784841
1539,US,Nebraska,40.451862422,-96.95398038757895,2022-04,11959349
1540,US,Nevada,35.12378656105263,-105.18883632105263,2020-01,0
1541,US,Nevada,35.12378656105263,-105.18883632105263,2020-02,0
1542,US,Nevada,35.12378656105263,-105.18883632105263,2020-03,6328
1543,US,Nevada,35.12378656105263,-105.18883632105263,2020-04,97567
1544,US,Nevada,35.12378656105263,-105.18883632105263,2020-05,212955
1545,US,Nevada,35.12378656105263,-105.18883632105263,2020-06,365159
1546,US,Nevada,35.12378656105263,-105.18883632105263,2020-07,1011773
1547,US,Nevada,35.12378656105263,-105.18883632105263,2020-08,1875155
1548,US,Nevada,35.12378656105263,-105.18883632105263,2020-09,2234546
1549,US,Nevada,35.12378656105263,-105.18883632105263,2020-10,2771863
1550,US,Nevada,35.12378656105263,-105.18883632105263,2020-11,3704416
1551,US,Nevada,35.12378656105263,-105.18883632105263,2020-12,5963163
1552,US,Nevada,35.12378656105263,-105.18883632105263,2021-01,7958301
1553,US,Nevada,35.12378656105263,-105.18883632105263,2021-02,8053078
1554,US,Nevada,35.12378656105263,-105.18883632105263,2021-03,9279201
1555,US,Nevada,35.12378656105263,-105.18883632105263,2021-04,9288644
1556,US,Nevada,35.12378656105263,-105.18883632105263,2021-05,9932591
1557,US,Nevada,35.12378656105263,-105.18883632105263,2021-06,9850974
1558,US,Nevada,35.12378656105263,-105.18883632105263,2021-07,10649854
1559,US,Nevada,35.12378656105263,-105.18883632105263,2021-08,11587313
1560,US,Nevada,35.12378656105263,-105.18883632105263,2021-09,12208450
1561,US,Nevada,35.12378656105263,-105.18883632105263,2021-10,13354257
1562,US,Nevada,35.12378656105263,-105.18883632105263,2021-11,13480159
1563,US,Nevada,35.12378656105263,-105.18883632105263,2021-12,14534546
1564,US,Nevada,35.12378656105263,-105.18883632105263,2022-01,17628849
1565,US,Nevada,35.12378656105263,-105.18883632105263,2022-02,18858302
1566,US,Nevada,35.12378656105263,-105.18883632105263,2022-03,21580118
1567,US,Nevada,35.12378656105263,-105.18883632105263,2022-04,17715660
1568,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-01,0
1569,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-02,0
1570,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-03,2040
1571,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-04,36047
1572,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-05,108945
1573,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-06,159718
1574,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-07,190988
1575,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-08,215951
1576,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-09,233029
1577,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-10,296776
1578,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-11,456915
1579,US,New Hampshire,36.23247739666667,-59.64804725416667,2020-12,1045149
1580,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-01,1761160
1581,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-02,1990285
1582,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-03,2460709
1583,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-04,2707987
1584,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-05,3019160
1585,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-06,2974742
1586,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-07,3098482
1587,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-08,3215480
1588,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-09,3403061
1589,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-10,3958050
1590,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-11,4424101
1591,US,New Hampshire,36.23247739666667,-59.64804725416667,2021-12,5603159
1592,US,New Hampshire,36.23247739666667,-59.64804725416667,2022-01,7419417
1593,US,New Hampshire,36.23247739666667,-59.64804725416667,2022-02,8101597
1594,US,New Hampshire,36.23247739666667,-59.64804725416667,2022-03,9319350
1595,US,New Hampshire,36.23247739666667,-59.64804725416667,2022-04,7621484
1596,US,New Jersey,36.78327213608696,-68.13354104391304,2020-01,0
1597,US,New Jersey,36.78327213608696,-68.13354104391304,2020-02,0
1598,US,New Jersey,36.78327213608696,-68.13354104391304,2020-03,92434
1599,US,New Jersey,36.78327213608696,-68.13354104391304,2020-04,2186712
1600,US,New Jersey,36.78327213608696,-68.13354104391304,2020-05,4477514
1601,US,New Jersey,36.78327213608696,-68.13354104391304,2020-06,5028481
1602,US,New Jersey,36.78327213608696,-68.13354104391304,2020-07,5518455
1603,US,New Jersey,36.78327213608696,-68.13354104391304,2020-08,5893152
1604,US,New Jersey,36.78327213608696,-68.13354104391304,2020-09,6072160
1605,US,New Jersey,36.78327213608696,-68.13354104391304,2020-10,7045542
1606,US,New Jersey,36.78327213608696,-68.13354104391304,2020-11,9136804
1607,US,New Jersey,36.78327213608696,-68.13354104391304,2020-12,14082856
1608,US,New Jersey,36.78327213608696,-68.13354104391304,2021-01,19147564
1609,US,New Jersey,36.78327213608696,-68.13354104391304,2021-02,20883256
1610,US,New Jersey,36.78327213608696,-68.13354104391304,2021-03,26272466
1611,US,New Jersey,36.78327213608696,-68.13354104391304,2021-04,28947207
1612,US,New Jersey,36.78327213608696,-68.13354104391304,2021-05,31314056
1613,US,New Jersey,36.78327213608696,-68.13354104391304,2021-06,30602614
1614,US,New Jersey,36.78327213608696,-68.13354104391304,2021-07,31904594
1615,US,New Jersey,36.78327213608696,-68.13354104391304,2021-08,32979088
1616,US,New Jersey,36.78327213608696,-68.13354104391304,2021-09,33745664
1617,US,New Jersey,36.78327213608696,-68.13354104391304,2021-10,36544256
1618,US,New Jersey,36.78327213608696,-68.13354104391304,2021-11,36687262
1619,US,New Jersey,36.78327213608696,-68.13354104391304,2021-12,41897297
1620,US,New Jersey,36.78327213608696,-68.13354104391304,2022-01,60002200
1621,US,New Jersey,36.78327213608696,-68.13354104391304,2022-02,60086912
1622,US,New Jersey,36.78327213608696,-68.13354104391304,2022-03,67714719
1623,US,New Jersey,36.78327213608696,-68.13354104391304,2022-04,55553625
1624,US,New Mexico,32.57510989428572,-99.83641555714286,2020-01,0
1625,US,New Mexico,32.57510989428572,-99.83641555714286,2020-02,0
1626,US,New Mexico,32.57510989428572,-99.83641555714286,2020-03,1847
1627,US,New Mexico,32.57510989428572,-99.83641555714286,2020-04,48579
1628,US,New Mexico,32.57510989428572,-99.83641555714286,2020-05,177805
1629,US,New Mexico,32.57510989428572,-99.83641555714286,2020-06,298313
1630,US,New Mexico,32.57510989428572,-99.83641555714286,2020-07,504135
1631,US,New Mexico,32.57510989428572,-99.83641555714286,2020-08,722003
1632,US,New Mexico,32.57510989428572,-99.83641555714286,2020-09,815678
1633,US,New Mexico,32.57510989428572,-99.83641555714286,2020-10,1131556
1634,US,New Mexico,32.57510989428572,-99.83641555714286,2020-11,2072560
1635,US,New Mexico,32.57510989428572,-99.83641555714286,2020-12,3811793
1636,US,New Mexico,32.57510989428572,-99.83641555714286,2021-01,4991706
1637,US,New Mexico,32.57510989428572,-99.83641555714286,2021-02,5048983
1638,US,New Mexico,32.57510989428572,-99.83641555714286,2021-03,5848479
1639,US,New Mexico,32.57510989428572,-99.83641555714286,2021-04,5839615
1640,US,New Mexico,32.57510989428572,-99.83641555714286,2021-05,6223253
1641,US,New Mexico,32.57510989428572,-99.83641555714286,2021-06,6131934
1642,US,New Mexico,32.57510989428572,-99.83641555714286,2021-07,6429934
1643,US,New Mexico,32.57510989428572,-99.83641555714286,2021-08,6841617
1644,US,New Mexico,32.57510989428572,-99.83641555714286,2021-09,7291633
1645,US,New Mexico,32.57510989428572,-99.83641555714286,2021-10,8190380
1646,US,New Mexico,32.57510989428572,-99.83641555714286,2021-11,8869139
1647,US,New Mexico,32.57510989428572,-99.83641555714286,2021-12,10366621
1648,US,New Mexico,32.57510989428572,-99.83641555714286,2022-01,12705075
1649,US,New Mexico,32.57510989428572,-99.83641555714286,2022-02,14035110
1650,US,New Mexico,32.57510989428572,-99.83641555714286,2022-03,15981527
1651,US,New Mexico,32.57510989428572,-99.83641555714286,2022-04,12989117
1652,US,New York,41.2146466040625,-73.115615079375,2020-01,0
1653,US,New York,41.2146466040625,-73.115615079375,2020-02,0
1654,US,New York,41.2146466040625,-73.115615079375,2020-03,459033
1655,US,New York,41.2146466040625,-73.115615079375,2020-04,6497427
1656,US,New York,41.2146466040625,-73.115615079375,2020-05,10799300
1657,US,New York,41.2146466040625,-73.115615079375,2020-06,11589235
1658,US,New York,41.2146466040625,-73.115615079375,2020-07,12634363
1659,US,New York,41.2146466040625,-73.115615079375,2020-08,13263222
1660,US,New York,41.2146466040625,-73.115615079375,2020-09,13469324
1661,US,New York,41.2146466040625,-73.115615079375,2020-10,15050023
1662,US,New York,41.2146466040625,-73.115615079375,2020-11,17200583
1663,US,New York,41.2146466040625,-73.115615079375,2020-12,25311941
1664,US,New York,41.2146466040625,-73.115615079375,2021-01,37738018
1665,US,New York,41.2146466040625,-73.115615079375,2021-02,43092026
1666,US,New York,41.2146466040625,-73.115615079375,2021-03,54448749
1667,US,New York,41.2146466040625,-73.115615079375,2021-04,59305995
1668,US,New York,41.2146466040625,-73.115615079375,2021-05,64552427
1669,US,New York,41.2146466040625,-73.115615079375,2021-06,63291737
1670,US,New York,41.2146466040625,-73.115615079375,2021-07,65943806
1671,US,New York,41.2146466040625,-73.115615079375,2021-08,68551270
1672,US,New York,41.2146466040625,-73.115615079375,2021-09,70629706
1673,US,New York,41.2146466040625,-73.115615079375,2021-10,77480492
1674,US,New York,41.2146466040625,-73.115615079375,2021-11,79218389
1675,US,New York,41.2146466040625,-73.115615079375,2021-12,92035228
1676,US,New York,41.2146466040625,-73.115615079375,2022-01,135406169
1677,US,New York,41.2146466040625,-73.115615079375,2022-02,136744368
1678,US,New York,41.2146466040625,-73.115615079375,2022-03,153656382
1679,US,New York,41.2146466040625,-73.115615079375,2022-04,126455218
1680,US,North Carolina,34.925695794117644,-77.94225366627451,2020-01,0
1681,US,North Carolina,34.925695794117644,-77.94225366627451,2020-02,0
1682,US,North Carolina,34.925695794117644,-77.94225366627451,2020-03,10039
1683,US,North Carolina,34.925695794117644,-77.94225366627451,2020-04,179801
1684,US,North Carolina,34.925695794117644,-77.94225366627451,2020-05,595911
1685,US,North Carolina,34.925695794117644,-77.94225366627451,2020-06,1424785
1686,US,North Carolina,34.925695794117644,-77.94225366627451,2020-07,2990075
1687,US,North Carolina,34.925695794117644,-77.94225366627451,2020-08,4641104
1688,US,North Carolina,34.925695794117644,-77.94225366627451,2020-09,5804386
1689,US,North Carolina,34.925695794117644,-77.94225366627451,2020-10,7494798
1690,US,North Carolina,34.925695794117644,-77.94225366627451,2020-11,9488482
1691,US,North Carolina,34.925695794117644,-77.94225366627451,2020-12,14021544
1692,US,North Carolina,34.925695794117644,-77.94225366627451,2021-01,20448423
1693,US,North Carolina,34.925695794117644,-77.94225366627451,2021-02,22931295
1694,US,North Carolina,34.925695794117644,-77.94225366627451,2021-03,27522903
1695,US,North Carolina,34.925695794117644,-77.94225366627451,2021-04,28240343
1696,US,North Carolina,34.925695794117644,-77.94225366627451,2021-05,30658999
1697,US,North Carolina,34.925695794117644,-77.94225366627451,2021-06,30264952
1698,US,North Carolina,34.925695794117644,-77.94225366627451,2021-07,31788536
1699,US,North Carolina,34.925695794117644,-77.94225366627451,2021-08,34825232
1700,US,North Carolina,34.925695794117644,-77.94225366627451,2021-09,39359183
1701,US,North Carolina,34.925695794117644,-77.94225366627451,2021-10,44771868
1702,US,North Carolina,34.925695794117644,-77.94225366627451,2021-11,45209336
1703,US,North Carolina,34.925695794117644,-77.94225366627451,2021-12,49214308
1704,US,North Carolina,34.925695794117644,-77.94225366627451,2022-01,63502974
1705,US,North Carolina,34.925695794117644,-77.94225366627451,2022-02,70841626
1706,US,North Carolina,34.925695794117644,-77.94225366627451,2022-03,80987095
1707,US,North Carolina,34.925695794117644,-77.94225366627451,2022-04,65955842
1708,US,North Dakota,45.670106483272725,-96.6039609470909,2020-01,0
1709,US,North Dakota,45.670106483272725,-96.6039609470909,2020-02,0
1710,US,North Dakota,45.670106483272725,-96.6039609470909,2020-03,768
1711,US,North Dakota,45.670106483272725,-96.6039609470909,2020-04,15777
1712,US,North Dakota,45.670106483272725,-96.6039609470909,2020-05,58863
1713,US,North Dakota,45.670106483272725,-96.6039609470909,2020-06,94172
1714,US,North Dakota,45.670106483272725,-96.6039609470909,2020-07,152349
1715,US,North Dakota,45.670106483272725,-96.6039609470909,2020-08,277850
1716,US,North Dakota,45.670106483272725,-96.6039609470909,2020-09,505378
1717,US,North Dakota,45.670106483272725,-96.6039609470909,2020-10,990962
1718,US,North Dakota,45.670106483272725,-96.6039609470909,2020-11,1960548
1719,US,North Dakota,45.670106483272725,-96.6039609470909,2020-12,2727698
1720,US,North Dakota,45.670106483272725,-96.6039609470909,2021-01,2945978
1721,US,North Dakota,45.670106483272725,-96.6039609470909,2021-02,2758854
1722,US,North Dakota,45.670106483272725,-96.6039609470909,2021-03,3136864
1723,US,North Dakota,45.670106483272725,-96.6039609470909,2021-04,3160235
1724,US,North Dakota,45.670106483272725,-96.6039609470909,2021-05,3375114
1725,US,North Dakota,45.670106483272725,-96.6039609470909,2021-06,3307693
1726,US,North Dakota,45.670106483272725,-96.6039609470909,2021-07,3436743
1727,US,North Dakota,45.670106483272725,-96.6039609470909,2021-08,3531537
1728,US,North Dakota,45.670106483272725,-96.6039609470909,2021-09,3740540
1729,US,North Dakota,45.670106483272725,-96.6039609470909,2021-10,4375111
1730,US,North Dakota,45.670106483272725,-96.6039609470909,2021-11,4682862
1731,US,North Dakota,45.670106483272725,-96.6039609470909,2021-12,5226477
1732,US,North Dakota,45.670106483272725,-96.6039609470909,2022-01,6169641
1733,US,North Dakota,45.670106483272725,-96.6039609470909,2022-02,6569980
1734,US,North Dakota,45.670106483272725,-96.6039609470909,2022-03,7417508
1735,US,North Dakota,45.670106483272725,-96.6039609470909,2022-04,6008230
1736,US,Northern Mariana Islands,15.0979,145.6739,2020-01,0
1737,US,Northern Mariana Islands,15.0979,145.6739,2020-02,0
1738,US,Northern Mariana Islands,15.0979,145.6739,2020-03,4
1739,US,Northern Mariana Islands,15.0979,145.6739,2020-04,343
1740,US,Northern Mariana Islands,15.0979,145.6739,2020-05,581
1741,US,Northern Mariana Islands,15.0979,145.6739,2020-06,854
1742,US,Northern Mariana Islands,15.0979,145.6739,2020-07,1088
1743,US,Northern Mariana Islands,15.0979,145.6739,2020-08,1565
1744,US,Northern Mariana Islands,15.0979,145.6739,2020-09,1883
1745,US,Northern Mariana Islands,15.0979,145.6739,2020-10,2528
1746,US,Northern Mariana Islands,15.0979,145.6739,2020-11,3029
1747,US,Northern Mariana Islands,15.0979,145.6739,2020-12,3544
1748,US,Northern Mariana Islands,15.0979,145.6739,2021-01,3963
1749,US,Northern Mariana Islands,15.0979,145.6739,2021-02,3816
1750,US,Northern Mariana Islands,15.0979,145.6739,2021-03,4713
1751,US,Northern Mariana Islands,15.0979,145.6739,2021-04,4841
1752,US,Northern Mariana Islands,15.0979,145.6739,2021-05,5398
1753,US,Northern Mariana Islands,15.0979,145.6739,2021-06,5490
1754,US,Northern Mariana Islands,15.0979,145.6739,2021-07,5782
1755,US,Northern Mariana Islands,15.0979,145.6739,2021-08,6705
1756,US,Northern Mariana Islands,15.0979,145.6739,2021-09,7686
1757,US,Northern Mariana Islands,15.0979,145.6739,2021-10,8824
1758,US,Northern Mariana Islands,15.0979,145.6739,2021-11,14134
1759,US,Northern Mariana Islands,15.0979,145.6739,2021-12,64872
1760,US,Northern Mariana Islands,15.0979,145.6739,2022-01,123276
1761,US,Northern Mariana Islands,15.0979,145.6739,2022-02,212782
1762,US,Northern Mariana Islands,15.0979,145.6739,2022-03,326934
1763,US,Northern Mariana Islands,15.0979,145.6739,2022-04,279796
1764,US,Ohio,39.41487715044445,-80.994621162,2020-01,0
1765,US,Ohio,39.41487715044445,-80.994621162,2020-02,0
1766,US,Ohio,39.41487715044445,-80.994621162,2020-03,12091
1767,US,Ohio,39.41487715044445,-80.994621162,2020-04,287175
1768,US,Ohio,39.41487715044445,-80.994621162,2020-05,847463
1769,US,Ohio,39.41487715044445,-80.994621162,2020-06,1279995
1770,US,Ohio,39.41487715044445,-80.994621162,2020-07,2204114
1771,US,Ohio,39.41487715044445,-80.994621162,2020-08,3343490
